SkcKbzbiUesAAAFNJ73Si7n2,https://de.wikipedia.org/wiki/Demokratisches_Kampuchea
BLgKbzbiMGkAAAFMWvMfTozT,https://de.wikipedia.org/wiki/Anhalt
SsMKbzbi2NAAAAFMU2EfToSs,https://de.wikipedia.org/wiki/Russisches_Reich
8rQKbzbidZMAAAFMmcofTolh,https://de.wikipedia.org/wiki/Russische_Sozialistische_F%C3%B6derative_Sowjetrepublik
8dAKbzbibmoAAAFMDwfx3YEE,https://de.wikipedia.org/wiki/Aruba
vHMKbzbi6moAAAFMwLMfToMr,https://de.wikipedia.org/wiki/Kiewer_Rus
k24KbzbicBEAAAFMEukfToKP,https://de.wikipedia.org/wiki/Zarentum_Russland
DCMKbzbi9bgAAAFM8jYfToJu,https://de.wikipedia.org/wiki/Sowjetunion
TOUKbzbivRIAAAFMK2EfTooe,https://de.wikipedia.org/wiki/Gro%C3%9Ff%C3%BCrstentum_Moskau
ASEKbzbibTAAAAFMzXEfToQU,https://de.wikipedia.org/wiki/Georgien
d90Kbzbi0nwAAAFMLrQfTpv1,https://de.wikipedia.org/wiki/Wei%C3%9Frussland
nHkKbzbilJAAAAFMn6vx3YEd,https://de.wikipedia.org/wiki/Ukraine
nVIKbzbiGDkAAAFMUEEfTokO,https://de.wikipedia.org/wiki/Aserbaidschan
LqQKbzbi6yUAAAFMnu5Y_tLL,https://de.wikipedia.org/wiki/Tadschikistan
Bp0KbzbiWFoAAAFMl5UfToVu,https://de.wikipedia.org/wiki/Moldawien
WHsKbzbigjoAAAFMsqUfTo1E,https://de.wikipedia.org/wiki/Usbekistan
k3kKbzbiTF8AAAFMoTIfTolh,https://de.wikipedia.org/wiki/Estland
ulQKbzbigj4AAAFM3TMfTos.,https://de.wikipedia.org/wiki/Armenien
sjYKbzbiqwwAAAFMbMkfToN.,https://de.wikipedia.org/wiki/Kasachstan
jZgKbzbinIEAAAFMtHkfToI8,https://de.wikipedia.org/wiki/Kirgisistan
_okKbzbif0UAAAFM4TUfTomE,https://de.wikipedia.org/wiki/Litauen
DJMKbzbiTkoAAAFMuYXx3YF9,https://de.wikipedia.org/wiki/Lettland
qlUKbzbiAHEAAAFM9bMfToZJ,https://de.wikipedia.org/wiki/Turkmenistan
ltkKbzbiJAkAAAFMz0vx3YC7,https://de.wikipedia.org/wiki/Vereinigtes_K%C3%B6nigreich
sjtg_CDP6a8AAAFspezj4JPo,https://de.wikipedia.org/wiki/Vereinigtes_K%C3%B6nigreich
tV8Kbzbi9rcAAAFMjg0fToPr,https://de.wikipedia.org/wiki/Vereinigtes_K%C3%B6nigreich_von_Gro%C3%9Fbritannien_und_Irland
qo4KbzbiwSIAAAFMFrgfToQ0,https://de.wikipedia.org/wiki/K%C3%B6nigreich_Gro%C3%9Fbritannien
E84Kbzbi.MMAAAFMvAMfToVo,https://de.wikipedia.org/wiki/K%C3%B6nigreich_England
uz8KbzbiW9EAAAFM0r0fTopz,https://de.wikipedia.org/wiki/Commonwealth_of_England
aCsKbzbidCcAAAFMEc4fToTs,https://de.wikipedia.org/wiki/Britisches_Weltreich
EjgKbzbiKSEAAAFMwklRkrLx,https://de.wikipedia.org/wiki/Straits_Settlements
46cKbzbi0zcAAAFM5WUVZu2i,https://de.wikipedia.org/wiki/Britisch-Westafrika
prYKbzbil1UAAAFMnCcfTowL,https://de.wikipedia.org/wiki/S%C3%BCdrhodesien
FDwKbzbiDokAAAFMe6QfTp7h,https://de.wikipedia.org/wiki/Rhodesien
o6gKbzbiU_YAAAFM4ORRkqUS,https://de.wikipedia.org/wiki/Sambia
GfcKbzbiwyIAAAFMzH0fToJh,https://de.wikipedia.org/wiki/Britisch-Indien
4LoKbzbi6uwAAAFM1xkfToTD,https://de.wikipedia.org/wiki/Indien
5cEKbzbiPHkAAAFM9dIfToXc,https://de.wikipedia.org/wiki/Portugiesisch-Indien
oCkKbzbiYksAAAFMc0QfTpR3,https://de.wikipedia.org/wiki/Bengalen
qSoKbzbi4wwAAAFNa6qx3Sya,https://de.wikipedia.org/wiki/Hyderabad_(Staat)
sOEKbzbiRoAAAAFMd4kfTorP,https://de.wikipedia.org/wiki/Pakistan
18IKbzbi6jQAAAFMh8wfTomm,https://de.wikipedia.org/wiki/St._Helena_(Insel)
Kt4Kbzbi46gAAAFM4sUfTpUB,https://de.wikipedia.org/wiki/Jamaika
oBwKbzbiqeYAAAFMi7YfToIh,https://de.wikipedia.org/wiki/Abchasien
p3gKbzbi4fcAAAFMF2sfTpQC,https://de.wikipedia.org/wiki/Ungarn
qbYKbzbiGZwAAAFM87UfTom2,https://de.wikipedia.org/wiki/K%C3%B6nigreich_Ungarn
h_kKbzbi_W0AAAFMWffx3YEM,https://de.wikipedia.org/wiki/R%C3%B6misches_Reich
hyAKbzbiYpMAAAFMr_EfToVH,https://de.wikipedia.org/wiki/Osmanisches_Reich
EfAKbzbiJqgAAAFMT2IfToOk,https://de.wikipedia.org/wiki/Republik_Venedig
6n0Kbzbi074AAAFM5igfToZG,https://de.wikipedia.org/wiki/T%C3%BCrkei
bC4Kbzbiw7MAAAFMhvkfToV0,https://de.wikipedia.org/wiki/R%C3%B6mische_Republik
HP8KbzbipYMAAAFMYeQfToKP,https://de.wikipedia.org/wiki/Zweites_Kaiserreich
7skKbzbiomEAAAFMKRUfToi8,https://de.wikipedia.org/wiki/Malaysia
BWQKbzbiT80AAAFMquBY_tB5,https://de.wikipedia.org/wiki/Sarawak
QwgKbzbiOIMAAAFMVpEVZvFq,https://de.wikipedia.org/wiki/Brandenburg-Preu%C3%9Fen
eKoKbzbipM0AAAFMTsFRkqIH,https://de.wikipedia.org/wiki/F%C3%B6deration_Malaya
FpUKbzbiAW0AAAFMUWJRkqfn,https://de.wikipedia.org/wiki/Federated_Malay_States
rR4Kbzbik1MAAAFMlX0fTofr,https://de.wikipedia.org/wiki/Malaiische_Union
On8KbzbiN4QAAAFM5KFRkrKn,https://de.wikipedia.org/wiki/Malteserorden
vVIKbzbi5A4AAAFMwHrx3YDH,https://de.wikipedia.org/wiki/Khanat_der_Krim
xK0KbzbiPDAAAAFMs8NRkrIN,https://de.wikipedia.org/wiki/Goldene_Horde
38gKbzbimckAAAFMURkfToso,https://de.wikipedia.org/wiki/Isle_of_Man
94EKbzbi8OoAAAFM7FMfToV5,https://de.wikipedia.org/wiki/Simbabwe
EwIKbzbi27UAAAFMnU4fTp75,https://de.wikipedia.org/wiki/Travancore
nR0Kbzbi3RcAAAFNPk6x3SUP,https://de.wikipedia.org/wiki/Brunei
QowKbzbi3J4AAAFMF9FKksTn,https://de.wikipedia.org/wiki/Japanisches_Kaiserreich
inUKbzbipX4AAAFMXtEfToQE,https://de.wikipedia.org/wiki/%C3%96sterreich-Ungarn
q1IKX9ISyEwAAAFTdVE6JooG,https://de.wikipedia.org/wiki/%C3%96sterreich-Ungarn
O2QKbzbiEVEAAAFMhuQfToee,https://de.wikipedia.org/wiki/Irland
1KwKbzbihmEAAAFMwoIfToUu,https://de.wikipedia.org/wiki/Islamisches_Emirat_Afghanistan
udkKbzbitTAAAAFMBVAfTovm,https://de.wikipedia.org/wiki/Demokratische_Republik_Afghanistan
hEsKbzbiTZQAAAFMl7IfTo6L,https://de.wikipedia.org/wiki/Macao
WgIKbzbiTHoAAAFMaC0fToWp,https://de.wikipedia.org/wiki/S%C3%A3o_Tom%C3%A9_und_Pr%C3%ADncipe
WgIKbzbiTHoAAAFMaC0fToWp,https://de.wikipedia.org/wiki/S%C3%A3o_Tom%C3%A9_und_Pr%C3%ADncipe
Ub0KbzbitbcAAAFM0L0VZu24,https://de.wikipedia.org/wiki/Madeira_(Inselgruppe)
_gUKbzbit4MAAAFMwyPx3YCT,https://de.wikipedia.org/wiki/Kap_Verde
_M8Kbzbit7IAAAFMlUgfToqR,https://de.wikipedia.org/wiki/Guinea-Bissau
yEsKbzbi1fsAAAFMxOJKksUo,https://de.wikipedia.org/wiki/Azoren
ZxwKbzbio7gAAAFM1.9RksKk,https://de.wikipedia.org/wiki/Mogulreich
D2AKbzbiKPQAAAFMsOsfToN3,https://de.wikipedia.org/wiki/Malediven
ap8KbzbiSrwAAAFMRW_x3YEx,https://de.wikipedia.org/wiki/Land_(Deutschland)
sYUKbzbiJ1kAAAFMYOgfToQf,https://de.wikipedia.org/wiki/Deutschland
YMoKbzbifWQAAAFNI_yx3S0l,https://de.wikipedia.org/wiki/Besatzungszone
iFoKbzbiZbQAAAFMWmofToHO,https://de.wikipedia.org/wiki/Deutsches_Reich_1933_bis_1945
gjAKbzbifb4AAAFME0MfTopW,https://de.wikipedia.org/wiki/Kirchenstaat
iBgKbzbiS4AAAAFMia3x3YCW,https://de.wikipedia.org/wiki/Angola
JLUKbzbiUwAAAAFMTOIfToWD,https://de.wikipedia.org/wiki/Deutsche_Demokratische_Republik
3tgKbzbiy6wAAAFMtFgfTo7b,https://de.wikipedia.org/wiki/Dritte_Franz%C3%B6sische_Republik
QbsKbzbi7S8AAAFM1zUfToZY,"https://de.wikipedia.org/wiki/Erstes_Kaiserreich "
00oKbzbiI7UAAAFMhlEfToQI,https://de.wikipedia.org/wiki/Erste_Franz%C3%B6sische_Republik
h1sKbzbiTEoAAAFM89hY_s7G,https://de.wikipedia.org/wiki/Julimonarchie
OmUKbzbi0R0AAAFMAR4fTou2,https://de.wikipedia.org/wiki/Restauration_(Frankreich)
ltMKbzbipYYAAAFMgo9RksMI,https://de.wikipedia.org/wiki/Zweite_Franz%C3%B6sische_Republik
VNIKbzbirzcAAAFMGQgfTo1N,https://de.wikipedia.org/wiki/Vichy-Regime
74wKbzbiqC0AAAFMCswfToOS,https://de.wikipedia.org/wiki/Vierte_Franz%C3%B6sische_Republik
lSQKbzbiIcwAAAFM3WNRkrjj,https://de.wikipedia.org/wiki/F%C3%BCnfte_Franz%C3%B6sische_Republik
8KkKbzbimwQAAAFMCXhY_ter,https://de.wikipedia.org/wiki/Guernsey
JBoKbzbiQCAAAAFMUXBRkrG_,https://de.wikipedia.org/wiki/Britisch-Ostafrika
UiMKbzbi5GcAAAFMjkZY_s6V,https://de.wikipedia.org/wiki/K%C3%B6nigreich_Jerusalem
HooKbzbin28AAAFMXAgfToP7,https://de.wikipedia.org/wiki/K%C3%B6nigreich_Jugoslawien
IaIKbzbirdIAAAFM_q8fTooF,https://de.wikipedia.org/wiki/Jordanien
ZEkKbzbiSGwAAAFMVVcfToVv,https://de.wikipedia.org/wiki/Afrikanische_Union
F_8KbzbidDYAAAFMm1sfToYE,https://de.wikipedia.org/wiki/K%C3%B6nigreich_Albanien
dm4KbzbibJsAAAFM.QofToHb,https://de.wikipedia.org/wiki/Albanien
wCMKbzbio5sAAAFMsDYfToVZ,https://de.wikipedia.org/wiki/Britische_Ostindien-Kompanie
Uk0KbzbiwxEAAAFM4y_x3YFs,https://de.wikipedia.org/wiki/Republik_Zypern
Q78KbzbiFEkAAAFMp0ZY_tHi,https://de.wikipedia.org/wiki/Kongresspolen
qP8Kbzbi2zcAAAFM1t4fTotR,https://de.wikipedia.org/wiki/Seleukidenreich
y3oKbzbiCnwAAAFMfjwfTo9G,https://de.wikipedia.org/wiki/Griechisch-Baktrisches_K%C3%B6nigreich
VMkKbzbibmsAAAFMmbAfToYg,https://de.wikipedia.org/wiki/Polen-Litauen
gm4KbzbitTUAAAFMI.0fToU.,https://de.wikipedia.org/wiki/K%C3%B6nigreich_Preu%C3%9Fen
VRMKbzbipxkAAAFMfnAfTob9,https://de.wikipedia.org/wiki/Zweite_Polnische_Republik
qbYKbzbiGZwAAAFM87UfTom2,https://de.wikipedia.org/wiki/K%C3%B6nigreich_Ungarn
OY4Kbzbi4eMAAAFMyy4fToJm,https://de.wikipedia.org/wiki/Heiliges_R%C3%B6misches_Reich
D2AKbzbiKPQAAAFMsOsfToN3,https://de.wikipedia.org/wiki/Malediven
lZIKbzbiSucAAAFMq28fToJq,https://de.wikipedia.org/wiki/Geschichte_%C3%96sterreichs#Die_Erste_Republik_.281918.E2.80.931938.29
j9AKbzbi_6YAAAFMjxIfToeC,https://de.wikipedia.org/wiki/Gro%C3%9Ff%C3%BCrstentum_Litauen
j6IKbzbiPgcAAAFMRZMfTob9,https://de.wikipedia.org/wiki/Deutsches_Kaiserreich
fAsKbzbivjwAAAFMVhfx3YEe,https://de.wikipedia.org/wiki/Weimarer_Republik
JjwKbzbiti4AAAFMJXtY_tDC,https://de.wikipedia.org/wiki/Sachsen-Coburg_und_Gotha_(Herzogtum)
t3wKbzbilgsAAAFMWDcfToTO,https://de.wikipedia.org/wiki/Geschichte_der_Stadt_Danzig
BkQKbzbiFGAAAAFMtDYfTobD,https://de.wikipedia.org/wiki/Volksrepublik_Polen
AaA03inwGUUAAAFoR6ZnUWel,https://de.wikipedia.org/wiki/Osttimor
fGo0tui1jpkAAAFoB9YYSxwj,https://de.wikipedia.org/wiki/Osttimor
SRkKbzbivDcAAAFM1.ofTofX,https://de.wikipedia.org/wiki/Osttimor
AaA03inwGUUAAAFoR6ZnUWel,https://de.wikipedia.org/wiki/Osttimor
fGo0tui1jpkAAAFoB9YYSxwj,https://de.wikipedia.org/wiki/Osttimor
SRkKbzbivDcAAAFM1.ofTofX,https://de.wikipedia.org/wiki/Osttimor
sL0KbzbiE7kAAAFMtg4fToWV,https://de.wikipedia.org/wiki/Al-Andalus
7QEKbzbiM0wAAAFM9YUfToSA,https://de.wikipedia.org/wiki/%C3%96sterreich
7QEKbzbiM0wAAAFM9YUfToSA,https://de.wikipedia.org/wiki/%C3%96sterreich
ADoKbzbiJjMAAAFM14MfToRR,https://de.wikipedia.org/wiki/Besetztes_Nachkriegs%C3%B6sterreich
_gUKbzbit4MAAAFMwyPx3YCT,https://de.wikipedia.org/wiki/Kap_Verde
szkKbzbicyYAAAFMEIFRkqUM,https://de.wikipedia.org/wiki/Israel
DJMKbzbiTkoAAAFMuYXx3YF9,https://de.wikipedia.org/wiki/Lettland
BnUKbzbi1q8AAAFMb0ofToSY,https://de.wikipedia.org/wiki/Tristan_da_Cunha
0YwKbzbimisAAAFMMRkfToU8,https://de.wikipedia.org/wiki/Kanada
jrcKbzbiKu8AAAFM7DsfToYa,https://de.wikipedia.org/wiki/Zand-Prinzen
8vMKbzbiNTYAAAFMP3kfToWo,https://de.wikipedia.org/wiki/Iran
BdwKbzbiIP8AAAFMNvofToeM,https://de.wikipedia.org/wiki/Sassanidenreich
UEUKbzbig0YAAAFMlJ8fToVT,https://de.wikipedia.org/wiki/Vereinigte_Staaten
iVsKbzbihLQAAAFMby4fToVJ,https://de.wikipedia.org/wiki/Jungferninseln
rJMKbzbiJ88AAAFM9yrx3YD8,https://de.wikipedia.org/wiki/Polen
sA0KbzbiNnkAAAFMB60fToum,https://de.wikipedia.org/wiki/Mexiko
NW0KbzbieJgAAAFMRZgfTp7J,https://de.wikipedia.org/wiki/Perak
Xp4KbzbiLZwAAAFMfmJY_tUk,https://de.wikipedia.org/wiki/Kedah
58gKbzbivXcAAAFM8hgVZu3G,https://de.wikipedia.org/wiki/Kelantan
p4AKbzbiNQ4AAAFMSOcfToKP,https://de.wikipedia.org/wiki/Grenada
p4AKbzbiNQ4AAAFMSOcfToKP,https://de.wikipedia.org/wiki/Grenada
riMKbzbi4akAAAFM91YfToRO,https://de.wikipedia.org/wiki/K%C3%B6nigreich_Griechenland
riMKbzbi4akAAAFM91YfToRO,https://de.wikipedia.org/wiki/K%C3%B6nigreich_Griechenland
riMKbzbi4akAAAFM91YfToRO,https://de.wikipedia.org/wiki/K%C3%B6nigreich_Griechenland
JdEKbzbimpgAAAFMQTUfTpvc,https://de.wikipedia.org/wiki/Griechenland
Rr0KbzbiQE4AAAFMqIQfToTz,https://de.wikipedia.org/wiki/Mecklenburg-Schwerin
J.0KbzbibLwAAAFMkRLx3YEI,https://de.wikipedia.org/wiki/Belize
O4UKbzbiOFsAAAFM.5MfTodI,https://de.wikipedia.org/wiki/K%C3%B6nigreich_Portugal
6bwKbzbigPQAAAFMJ1gfTosi,https://de.wikipedia.org/wiki/Finnland
6bwKbzbigPQAAAFMJ1gfTosi,https://de.wikipedia.org/wiki/Finnland
3KoKbzbitCEAAAFMT29Y_sow,https://de.wikipedia.org/wiki/%C3%84quatorialguinea
RUEKbzbiBfoAAAFM3JtY_ti.,https://de.wikipedia.org/wiki/Niederl%C3%A4ndisch-Indien
5iIKbzbiubgAAAFMIvAfTo8z,https://de.wikipedia.org/wiki/Niederl%C3%A4ndische_Ostindien-Kompanie
SbcKbzbivHUAAAFMTKYfTozZ,https://de.wikipedia.org/wiki/Afghanistan
6SUKbzbiQkgAAAFMKrIfToMC,https://de.wikipedia.org/wiki/Emirat_Afghanistan
rJMKbzbiJ88AAAFM9yrx3YD8,https://de.wikipedia.org/wiki/Polen
oMIKbzbiC4IAAAFMXfJY_tZJ,https://de.wikipedia.org/wiki/Niederl%C3%A4ndische_Antillen
w9gKbzbiaFgAAAFM6i4fTp8Y,https://de.wikipedia.org/wiki/Erste_Portugiesische_Republik
LscKbzbiauYAAAFMeMLx3YDX,https://de.wikipedia.org/wiki/Portugal
iRIKbzbicC4AAAFMgZ4fToWS,https://de.wikipedia.org/wiki/Estado_Novo_(Portugal)
SqMKbzbiHYcAAAFM13jx3YA4,https://de.wikipedia.org/wiki/Russland
SqMKbzbiHYcAAAFM13jx3YA4,https://de.wikipedia.org/wiki/Russland
w2YKbzbi35MAAAFMBxAfTpY2,https://de.wikipedia.org/wiki/Portugiesische_Kolonialgeschichte
6iEKbzbitfUAAAFMVtwVZuoP,https://de.wikipedia.org/wiki/Erste_Spanische_Republik
Y3AKbzbikGgAAAFM92hRkqSq,https://de.wikipedia.org/wiki/Zweite_Spanische_Republik
FYkKbzbiwEkAAAFMnMzx3YA8,https://de.wikipedia.org/wiki/Spanien
FYkKbzbiwEkAAAFMnMzx3YA8,https://de.wikipedia.org/wiki/Spanien
9AoKbzbiJmIAAAFMqSkfToZo,https://de.wikipedia.org/wiki/Spanisches_Kolonialreich
QmkKbzbiKJgAAAFMKQcfToKd,https://de.wikipedia.org/wiki/Kaiserreich_Mexiko_(1864%E2%80%931867)
sA0KbzbiNnkAAAFMB60fToum,https://de.wikipedia.org/wiki/Mexiko
