id,url
jM0Kbzbi.dUAAAFMqfMfTor2,https://fr.wikipedia.org/wiki/Empire_espagnol
XtoKbzbiejYAAAFM_gIVZvd5,https://fr.wikipedia.org/wiki/Second_Empire_(Mexique)
T9wKbzbiXR4AAAFM28sfToUq,https://fr.wikipedia.org/wiki/Mexique
LsAKbzbivBcAAAFMZLwfTplm,https://fr.wikipedia.org/wiki/Premier_Empire_(Mexique)
AuMKbzbi6K4AAAFMHdQfToTr,https://fr.wikipedia.org/wiki/Nouvelle-Espagne
5pcKbzbiz58AAAFNZ.FXxjD5,https://fr.wikipedia.org/wiki/Grande_Colombie
uboKbzbi8a0AAAFM3dJRkqPK,https://fr.wikipedia.org/wiki/R%C3%A9publique_de_Nouvelle-Grenade
4RYKbzbibgUAAAFM5sBRkq4b,https://fr.wikipedia.org/wiki/Conf%C3%A9d%C3%A9ration_grenadine
ZMEKbzbiusEAAAFMhhVY_uFQ,https://fr.wikipedia.org/wiki/%C3%89tats-Unis_de_Colombie
b0cKbzbiES8AAAFMCInx3YBl,https://fr.wikipedia.org/wiki/Colombie
HgEKbzbiPkYAAAFMVUDx3YB3,https://fr.wikipedia.org/wiki/Vice-royaut%C3%A9_de_Nouvelle-Grenade
NkYKbzbiE4YAAAFMS_pRksJK,https://fr.wikipedia.org/wiki/Royaume_de_Nouvelle-Grenade
b0cKbzbiES8AAAFMCInx3YBl,https://fr.wikipedia.org/wiki/Colombie
89kKbzbiHXMAAAFMsccfToZL,https://fr.wikipedia.org/wiki/Vatican
CL4KbzbiQFgAAAFMs60fToeX,https://fr.wikipedia.org/wiki/Italie
elMKbzbiZEIAAAFN166GgIrn,https://fr.wikipedia.org/wiki/Principaut%C3%A9_de_Schwarzbourg-Sondershausen
cwIKbzbiv2oAAAFMjNcfTosp,https://fr.wikipedia.org/wiki/Panama
rgQKbzbis1sAAAFMET0fToVi,https://fr.wikipedia.org/wiki/Allemagne
SNYKbzbizcYAAAFM2c4fTpWv,https://fr.wikipedia.org/wiki/Conf%C3%A9d%C3%A9ration_germanique
HfAKbzbipS8AAAFMriNY_tIc,https://fr.wikipedia.org/wiki/Conf%C3%A9d%C3%A9ration_de_l%27Allemagne_du_Nord
AZoKbzbiBekAAAFMachY_t..,https://fr.wikipedia.org/wiki/Conf%C3%A9d%C3%A9ration_du_Rhin
8I4KbzbigDIAAAFMB4Xx3YCP,https://fr.wikipedia.org/wiki/Duch%C3%A9_d%27Anhalt
TYIKbzbiFOsAAAFMwbBRkrkr,https://fr.wikipedia.org/wiki/Anhalt-Dessau
9SUKbzbiHv4AAAFMeVkfTosJ,https://fr.wikipedia.org/wiki/Anhalt-Zerbst
qP4KbzbiMekAAAFMqdsfTpPm,https://fr.wikipedia.org/wiki/Anhalt-Bernbourg-Schaumbourg-Hoym
hKUKbzbiJdcAAAFM7rEfToIG,https://fr.wikipedia.org/wiki/Anhalt-Bernbourg
us4Kbzbi42EAAAFMi0AfToPi,https://fr.wikipedia.org/wiki/Altena_(Rh%C3%A9nanie-du-Nord-Westphalie)
PE8Kbzbi8poAAAFMrTYfToKs,https://fr.wikipedia.org/wiki/Alsace
gDkKbzbiEKUAAAFMldFY_tOX,https://fr.wikipedia.org/wiki/Augsbourg
maYKbzbimCgAAAFNYFlXxj.r,https://fr.wikipedia.org/wiki/Duch%C3%A9_d%27Aremberg
a90KbzbikSQAAAFNDA6x3SAF,https://fr.wikipedia.org/wiki/Anhalt-K%C3%B6then
RZ0KbzbiYSEAAAFMpZZRkrbs,https://fr.wikipedia.org/wiki/Anklam
cbIKbzbiQ4IAAAFQJ_xwoBli,https://fr.wikipedia.org/wiki/%C3%89lectorat_de_Bade
uUwKbzbiL1YAAAFMj2BY_smm,https://fr.wikipedia.org/wiki/Margraviat_de_Bade-Durlach
g58KbzbiO5IAAAFMmAUfTos.,https://fr.wikipedia.org/wiki/Empire_byzantin
kFoKbzbiHxsAAAFMWntRkqvj,https://fr.wikipedia.org/wiki/Duch%C3%A9_de_Bavi%C3%A8re
HRYKbzbiImQAAAFMkPUfTpdN,https://fr.wikipedia.org/wiki/%C3%89lectorat_de_Bavi%C3%A8re
PzQKbzbirkYAAAFM1DdRkrCo,https://fr.wikipedia.org/wiki/Royaume_de_Bavi%C3%A8re
oGsKbzbiuT8AAAFMVOEfTpaL,https://fr.wikipedia.org/wiki/Principaut%C3%A9_d%27Ansbach
DwkKbzbipi8AAAFMHojx3YBS,https://fr.wikipedia.org/wiki/Australie
DwkKbzbipi8AAAFMHojx3YBS,https://fr.wikipedia.org/wiki/Australie
xiAKbzbiaEIAAAFMKgMfTpOk,https://fr.wikipedia.org/wiki/Principaut%C3%A9_de_Transylvanie_(XIe_si%C3%A8cle-1711)
N5gKbzbiDrcAAAFM6wofTpCu,https://fr.wikipedia.org/wiki/Sao_Tom%C3%A9-et-Principe
h_MKbzbi4P8AAAFMp3FRkqzU,https://fr.wikipedia.org/wiki/Provinces-Unies_du_R%C3%ADo_de_la_Plata
TncKbzbiDnEAAAFQzFdwoBwK,https://fr.wikipedia.org/wiki/Conf%C3%A9d%C3%A9ration_argentine
5KEKbzbiFSQAAAFMEIcfTpe6,https://fr.wikipedia.org/wiki/Vice-royaut%C3%A9_du_R%C3%ADo_de_la_Plata
4ncKbzbilqgAAAFMJHMfTo.y,https://fr.wikipedia.org/wiki/Vice-royaut%C3%A9_du_P%C3%A9rou
L1oKbzbiK1gAAAFM4NQfTpN0,https://fr.wikipedia.org/wiki/P%C3%A9rou
.BAKbzbiH8kAAAFMzvMfTp2S,https://fr.wikipedia.org/wiki/Chili
_QAKbzbi_bQAAAFM4DUfToJe,https://fr.wikipedia.org/wiki/Argentine
_QAKbzbi_bQAAAFM4DUfToJe,https://fr.wikipedia.org/wiki/Argentine
nd8KbzbibBIAAAFM9n4fTpAH,https://fr.wikipedia.org/wiki/Paraguay
610KbzbicXUAAAFMxAfx3YBf,https://fr.wikipedia.org/wiki/Bolivie
zrEKX9ISGPwAAAFTL_kHOOeH,https://fr.wikipedia.org/wiki/Bolivie
610KbzbicXUAAAFMxAfx3YBf,https://fr.wikipedia.org/wiki/Bolivie
zrEKX9ISGPwAAAFTL_kHOOeH,https://fr.wikipedia.org/wiki/Bolivie
QGgKbzbif98AAAFNXoJXxkTt,https://fr.wikipedia.org/wiki/Rep%C3%BAblica_Velha
yowKbzbiRmwAAAFNuJVXxkOk,https://fr.wikipedia.org/wiki/Estado_Novo_(Br%C3%A9sil)
m2AKbzbiYbMAAAFNpeJXxkTu,https://fr.wikipedia.org/wiki/Deuxi%C3%A8me_R%C3%A9publique_(Br%C3%A9sil)
0a8KbzbiXYgAAAFQfzBwoBpE,https://fr.wikipedia.org/wiki/P%C3%A9riode_romaine_de_l%27%C3%89gypte
BEwKbzbibdkAAAFMLS3x3YCf,https://fr.wikipedia.org/wiki/Terre-Neuve-et-Labrador
FvUKbzbirJsAAAFNxehXxjbu,https://fr.wikipedia.org/wiki/R%C3%A9publique_albanaise
qpMKbzbikogAAAFMeSlY_tGw,https://fr.wikipedia.org/wiki/Congo_belge
hk4Kbzbi0c4AAAFMHxgfTpzJ,https://fr.wikipedia.org/wiki/Bulgarie
974KbzbiKHIAAAFNd9Ox3So9,https://fr.wikipedia.org/wiki/Bahre%C3%AFn
qM4KbzbikVkAAAFMxpkfToN8,https://fr.wikipedia.org/wiki/Burundi
chEKbzbi65gAAAFMkxcfTp05,https://fr.wikipedia.org/wiki/B%C3%A9nin
Q.YKbzbi_a8AAAFMwKwfTp00,https://fr.wikipedia.org/wiki/Bermudes
488KbzbiD00AAAFMp7RY_uDi,https://fr.wikipedia.org/wiki/Barbade
iQ8Kbzbi9kcAAAFMa5rx3YBo,https://fr.wikipedia.org/wiki/%C3%8Eles_Gal%C3%A1pagos
zH8Kbzbi2_EAAAFMuSsfToXy,https://fr.wikipedia.org/wiki/Bangladesh
AHwKbzbilssAAAFMLOzx3YCN,https://fr.wikipedia.org/wiki/Belgique
Yp4KbzbikJ8AAAFMxK0fTp7.,https://fr.wikipedia.org/wiki/%C3%8Eles_Cocos
.88Kbzbi4b4AAAFM.8sfTpcr,https://fr.wikipedia.org/wiki/R%C3%A9publique_d%C3%A9mocratique_du_Congo
.xUKbzbiJcwAAAFMjmVRkqMa,https://fr.wikipedia.org/wiki/C%C3%B4te_d%27Ivoire
lpgKbzbixHMAAAFM2alRksNP,https://fr.wikipedia.org/wiki/Bhoutan
5bwKbzbi698AAAFMZOUfToX.,https://fr.wikipedia.org/wiki/Boh%C3%AAme
hsAKbzbiQ7UAAAFMTdFY_sq9,https://fr.wikipedia.org/wiki/Bosnie-Herz%C3%A9govine
dpcKbzbimbMAAAFN0eBmYGFd,https://fr.wikipedia.org/wiki/Royaume_du_Bosphore
L5YKbzbiUskAAAFMB_0VZurA,https://fr.wikipedia.org/wiki/Botswana
AAcKbzbiSUIAAAFM2LdRkqs_,https://fr.wikipedia.org/wiki/Br%C3%A9sil
mIoKbzbiBsQAAAFNIR5DXQXI,https://fr.wikipedia.org/wiki/Comt%C3%A9_de_Flandre
aJcKbzbidjYAAAFM.ttY_t6P,https://fr.wikipedia.org/wiki/Royaume_d%27Italie_(1805-1814)
CL4KbzbiQFgAAAFMs60fToeX,https://fr.wikipedia.org/wiki/Italie
RL8Kbzbip00AAAFMTFJY_s3p,https://fr.wikipedia.org/wiki/Philippines
mbgKbzbiLJsAAAFM.q5RkrGx,https://fr.wikipedia.org/wiki/Royaume_de_Saxe
W28KbzbiKfsAAAFMX8UfToje,https://fr.wikipedia.org/wiki/Royaume-Uni
7iAKbzbit8IAAAFMBMAfToY1,https://fr.wikipedia.org/wiki/Hongrie
Xy0KX9ISupwAAAFVLjes.nbQ,https://fr.wikipedia.org/wiki/Hongrie
nBUKbzbiN7IAAAFNhkix3Sbs,https://fr.wikipedia.org/wiki/%C3%89tat_ind%C3%A9pendant_du_Congo
aGEKbzbiAP4AAAFQtzhwoG7n,https://fr.wikipedia.org/wiki/Parthie
UigKbzbi3CAAAAFN6DFmYFj2,https://fr.wikipedia.org/wiki/Sultanat_mamelouk
iv0KbzbiIQwAAAFNy3lmYFkR,https://fr.wikipedia.org/wiki/Ach%C3%A9m%C3%A9nides
H8IKbzbioisAAAFNTtVmYFgm,https://fr.wikipedia.org/wiki/Parthes
kQYKbzbiEwkAAAFNumpmYHAN,https://fr.wikipedia.org/wiki/Empire_cor%C3%A9en
mBQKbzbipGIAAAFNbZDSi7c6,https://fr.wikipedia.org/wiki/Cor%C3%A9e
MtAKbzbin8oAAAFMlU8fTolu,https://fr.wikipedia.org/wiki/Finlande
tdkKbzbiKoMAAAFNfSPSi7TE,https://fr.wikipedia.org/wiki/Grand-duch%C3%A9_de_Finlande
Yn4KbzbiLFMAAAFN3.fSi7WV,https://fr.wikipedia.org/wiki/R%C3%A9publique_f%C3%A9d%C3%A9rative_socialiste_de_Yougoslavie
VUQKbzbicxAAAAFPrTPGNwkj,https://fr.wikipedia.org/wiki/Serbie
sCcKbzbiabUAAAFP8xcInAsI,https://fr.wikipedia.org/wiki/Serbie-et-Mont%C3%A9n%C3%A9gro
VUQKbzbicxAAAAFPrTPGNwkj,https://fr.wikipedia.org/wiki/Serbie
HOUKbzbigDAAAAFNUSmx3RRA,https://fr.wikipedia.org/wiki/Jammu-et-Cachemire
boMKbzbirocAAAFMFNcfToG8,https://fr.wikipedia.org/wiki/Inde
Yz8KbzbiD8wAAAFNqcLSi775,https://fr.wikipedia.org/wiki/Guin%C3%A9e
XrQKbzbizl0AAAFNbExHEesR,https://fr.wikipedia.org/wiki/Su%C3%A8de-Norv%C3%A8ge
ruUKbzbiOxQAAAFNmjJHEejL,https://fr.wikipedia.org/wiki/Norv%C3%A8ge
eh0KbzbiN9EAAAFNI1VHEerv,https://fr.wikipedia.org/wiki/Landgraviat_de_Hesse-Darmstadt
vv4KbzbieUMAAAFNWTBHEeyA,https://fr.wikipedia.org/wiki/Grand-duch%C3%A9_de_Hesse
t0sKbzbi8nMAAAFNwHNHEfgF,https://fr.wikipedia.org/wiki/Principaut%C3%A9_de_Lippe
HywKbzbiTccAAAFNlINHEep7,https://fr.wikipedia.org/wiki/Royaume_de_Wurtemberg
.OYKbzbiraAAAAFNKPtHEexw,https://fr.wikipedia.org/wiki/Biafra
6ngKbzbiT8kAAAFMgxMfTpGT,https://fr.wikipedia.org/wiki/Gr%C3%A8ce
5_sKbzbiWbgAAAFQke5woG4z,https://fr.wikipedia.org/wiki/Premi%C3%A8re_R%C3%A9publique_hell%C3%A9nique
QbUKbzbipysAAAFOH0e5liMS,https://fr.wikipedia.org/wiki/R%C3%A9publique_f%C3%A9d%C3%A9rale_d%27Am%C3%A9rique_centrale
hd0KbzbiC.AAAAFQzaRwoGyY,https://fr.wikipedia.org/wiki/%C3%89tat_libre_de_Prusse
.88Kbzbi4b4AAAFM.8sfTpcr,https://fr.wikipedia.org/wiki/R%C3%A9publique_d%C3%A9mocratique_du_Congo
S7oKbzbiEAkAAAFOZum5likZ,https://fr.wikipedia.org/wiki/Za%C3%AFre
9lEKbzbio3QAAAFMVsrx3YDU,https://fr.wikipedia.org/wiki/%C3%89gypte
X9sKbzbik7QAAAFOnLPFUJsK,https://fr.wikipedia.org/wiki/Royaume_d%27%C3%89gypte
9lEKbzbio3QAAAFMVsrx3YDU,https://fr.wikipedia.org/wiki/%C3%89gypte
tM8KbzbiRFcAAAFOdrzFUKGL,https://fr.wikipedia.org/wiki/Sultanat_d%27%C3%89gypte
gacKbzbiY3UAAAFOre9P12zj,https://fr.wikipedia.org/wiki/Principaut%C3%A9s_unies_de_Moldavie_et_de_Valachie
w30KbzbiZFAAAAFMwtgfToQj,https://fr.wikipedia.org/wiki/Lituanie
_m0Kbzbiz48AAAFQyddwoGm2,https://fr.wikipedia.org/wiki/Capitainerie_g%C3%A9n%C3%A9rale_du_Guatemala
WV8KbzbiDWsAAAFOZjzxBZSB,https://fr.wikipedia.org/wiki/Guatemala
WV8KbzbiDWsAAAFOZjzxBZSB,https://fr.wikipedia.org/wiki/Guatemala
HZEKbzbit14AAAFOOKRP13G3,https://fr.wikipedia.org/wiki/Trinit%C3%A9-et-Tobago
8REKbzbidHEAAAFOW.DxBYY.,https://fr.wikipedia.org/wiki/R%C3%A9publique_centrafricaine
0WAKbzbiWq0AAAFOeSfxBXi6,https://fr.wikipedia.org/wiki/G%C3%A9orgie_du_Sud-et-les_%C3%8Eles_Sandwich_du_Sud
mA0Kbzbi8gIAAAFPjm9ALI9t,https://fr.wikipedia.org/wiki/Territoire_britannique_d%27outre-mer
L_oKbzbiLwYAAAFPyl_kbF7C,https://fr.wikipedia.org/wiki/%C3%8Ele_de_l%27Ascension
trkKbzbiRvEAAAFOWWPFUJ7R,https://fr.wikipedia.org/wiki/%C3%8Eles_Malouines
4QQKbzbi7B8AAAFQCoBwoDm3,https://fr.wikipedia.org/wiki/Ville_libre_de_Dantzig
tLQKbzbizQ0AAAFO4crxBXdb,https://fr.wikipedia.org/wiki/Su%C3%A8de
7fgKbzbiXFQAAAFOsLLFUJuf,https://fr.wikipedia.org/wiki/Royaume_de_Bulgarie
bmgKbzbiglsAAAFOGK_FUJlb,https://fr.wikipedia.org/wiki/Principaut%C3%A9_de_Bulgarie
5JMKbzbi7MIAAAFP6H0InAsJ,https://fr.wikipedia.org/wiki/R%C3%A9publique_populaire_de_Bulgarie
hk4Kbzbi0c4AAAFMHxgfTpzJ,https://fr.wikipedia.org/wiki/Bulgarie
u_8Kbzbi0jgAAAFPtBXbiDR8,https://fr.wikipedia.org/wiki/Royaume_albanais
DwkKbzbipi8AAAFMHojx3YBS,https://fr.wikipedia.org/wiki/Australie
RKAKbzbiAeAAAAFOzPrFUM82,https://fr.wikipedia.org/wiki/Chine
g4QKbzbi6YsAAAFMCFYfToiD,https://fr.wikipedia.org/wiki/R%C3%A9publique_populaire_socialiste_d%27Albanie
B6oKbzbi6WcAAAFMlGcfToYE,https://fr.wikipedia.org/wiki/Albanie
LmoKbzbioyMAAAFPYO1woL7r,https://fr.wikipedia.org/wiki/Pays-Bas_espagnols
i_MKbzbiVwIAAAFO55_FULGw,https://fr.wikipedia.org/wiki/Luxembourg_(pays)
89kKbzbiHXMAAAFMsccfToZL,https://fr.wikipedia.org/wiki/Vatican
lbkKbzbiEaQAAAFO5dDFUNnc,https://fr.wikipedia.org/wiki/R%C3%A9publique_dominicaine
Bt8KbzbiOxwAAAFM8HgfToO5,https://fr.wikipedia.org/wiki/Royaume_des_Pays-Bas
ttQKbzbi5ywAAAFQu5xwoGOg,https://fr.wikipedia.org/wiki/Pays-Bas_unis
LoUKbzbiBncAAAFQi2NwoG5b,https://fr.wikipedia.org/wiki/Pays-Bas
ZNoKbzbi8lYAAAFPIHZwoPBG,https://fr.wikipedia.org/wiki/Royaume_de_Hollande
MFkKbzbikQoAAAFOCjPFUMgZ,https://fr.wikipedia.org/wiki/Provinces-Unies
Yx8KbzbiNx0AAAFPl2PbiCyQ,https://fr.wikipedia.org/wiki/R%C3%A9publique_batave
NIEKbzbicTQAAAFPzVzbiDAd,https://fr.wikipedia.org/wiki/Pays-Bas_autrichiens
NZUKbzbi8d8AAAFMtyYfToVC,https://fr.wikipedia.org/wiki/Chypre_(pays)
UyYKbzbi6b8AAAFObBzFUOTB,https://fr.wikipedia.org/wiki/Kh%C3%A9divat_d%27%C3%89gypte
rgQKbzbis1sAAAFMET0fToVi,https://fr.wikipedia.org/wiki/Allemagne
lCwKbzbi0dMAAAFM0mEfToop,https://fr.wikipedia.org/wiki/Portugal
o8IKbzbiO0UAAAFP.c1woLer,https://fr.wikipedia.org/wiki/Roumanie
MfgKbzbi1iYAAAFP9t8InA0l,https://fr.wikipedia.org/wiki/Japon
9bYKbzbifuoAAAFPXyTGNwG0,https://fr.wikipedia.org/wiki/Suisse
G50KbzbiVWUAAAFPjN3biDAe,https://fr.wikipedia.org/wiki/Danemark
ZEYKbzbijCMAAAFQhCZwoCsv,https://fr.wikipedia.org/wiki/Nouvelle-Z%C3%A9lande
ruUKbzbiOxQAAAFNmjJHEejL,https://fr.wikipedia.org/wiki/Norv%C3%A8ge
cdoKbzbilLgAAAFQfZdwoBkz,https://fr.wikipedia.org/wiki/Hong_Kong
C.EKbzbi36UAAAFRuYL0qhO0,https://fr.wikipedia.org/wiki/%C3%89tat_grec_(1941-1944)
9doKbzbi5yQAAAFP2qLbiCwG,https://fr.wikipedia.org/wiki/Duch%C3%A9_de_Parme_et_de_Plaisance
n.IKbzbiKtcAAAFP8voInB6y,https://fr.wikipedia.org/wiki/Royaume_de_Sardaigne
wJgKbzbi_YIAAAFQjatwoGyv,https://fr.wikipedia.org/wiki/Bavi%C3%A8re
cQ4KbzbigcQAAAFPMyDbiDTG,https://fr.wikipedia.org/wiki/Protectorat_fran%C3%A7ais_au_Maroc
wGMKbzbi4KEAAAFPjADkbGpv,https://fr.wikipedia.org/wiki/Maroc
wGMKbzbi4KEAAAFPjADkbGpv,https://fr.wikipedia.org/wiki/Maroc
FJ8Kbzbi8vQAAAFRY070qiHX,https://fr.wikipedia.org/wiki/Duch%C3%A9_de_Saxe-Altenbourg
NygKbzbiJpoAAAFRxLw1_KXX,https://fr.wikipedia.org/wiki/Grand-duch%C3%A9_de_Saxe-Weimar-Eisenach
r24KbzbidEIAAAFSVeJ4gg2y,https://fr.wikipedia.org/wiki/Grand-duch%C3%A9_d%27Oldenbourg
dYoKX9IS6rAAAAFTWry.JGj9,https://fr.wikipedia.org/wiki/Royaume_de_Hanovre
ey4KbzbijFQAAAFSR_V4gg3j,https://fr.wikipedia.org/wiki/Principaut%C3%A9_de_Schaumbourg-Lippe
0ewKbzbi2rMAAAFR9741_KXX,https://fr.wikipedia.org/wiki/Ville_libre_de_Francfort
h2AKbzbixPEAAAFRshM1_KXn,https://fr.wikipedia.org/wiki/Principaut%C3%A9_de_Waldeck-Pyrmont
uGMKX9ISmgcAAAFTop244bz_,https://fr.wikipedia.org/wiki/Hanovre
gJkKbzbi7ZEAAAFS0Z14gg3K,https://fr.wikipedia.org/wiki/Hanovre_(province)
ekMKbzbiCKYAAAFRMbo1_KXX,https://fr.wikipedia.org/wiki/Duch%C3%A9_de_Saxe-Meiningen
vBMKbzbi9h8AAAFRubA1_KXd,https://fr.wikipedia.org/wiki/%C3%89lectorat_de_Saxe
.2AKbzbiHhoAAAFSbc14gg3j,https://fr.wikipedia.org/wiki/Principaut%C3%A9_Reuss_branche_a%C3%AEn%C3%A9e
ouQKbzbidl4AAAFRhCY1_Kak,https://fr.wikipedia.org/wiki/Hambourg
ecUKbzbinbkAAAFSqeZ4gg4h,https://fr.wikipedia.org/wiki/Br%C3%AAme_(Land)
WnsKbzbinr0AAAFSEvp4gg4h,https://fr.wikipedia.org/wiki/Duch%C3%A9_de_Brunswick
5twKX9ISvYwAAAFTp5G44bWk,https://fr.wikipedia.org/wiki/Duch%C3%A9_de_Nassau
